Dataset,Error_Type,Severity,Model,Dirty_Accuracy,Clean_Accuracy,Cleaned_Accuracy,Damage_pp,Improvement_pp,Route,Family
Telco Churn,duplicates_minority,low,Logistic Regression,0.7938877043354655,0.7938877043354655,0.7945984363894811,0.0,0.0710732054015617,automated_cleaning,non-tree
Telco Churn,duplicates_minority,low,MLP,0.775408670931059,0.7874911158493249,0.7853589196872779,1.2082444918265822,0.995024875621886,automated_cleaning,non-tree
Telco Churn,duplicates_minority,low,Random Forest,0.7945984363894811,0.7874911158493249,0.7882018479033405,-0.7107320540156281,-0.6396588486140664,automated_cleaning,tree
Telco Churn,duplicates_minority,low,XGBoost,0.7882018479033405,0.7917555081734187,0.783226723525231,0.3553660270078196,-0.497512437810943,automated_cleaning,tree
Telco Churn,duplicates_minority,medium,Decision Tree,0.7526652452025586,0.749822316986496,0.7540867093105899,-0.2842928216062579,0.1421464108031234,automated_cleaning,tree
Telco Churn,duplicates_minority,medium,Gaussian Naive Bayes,0.7292110874200426,0.7327647476901208,0.7334754797441365,0.3553660270078196,0.4264392324093924,automated_cleaning,non-tree
Telco Churn,duplicates_minority,medium,KNN,0.7405828002842928,0.7484008528784648,0.7476901208244492,0.7818052594172009,0.7107320540156392,automated_cleaning,non-tree
Telco Churn,duplicates_minority,medium,LightGBM,0.7739872068230277,0.7889125799573561,0.7917555081734187,1.4925373134328401,1.776830135039098,automated_cleaning,tree
Telco Churn,duplicates_minority,medium,Logistic Regression,0.7839374555792467,0.7938877043354655,0.7945984363894811,0.995024875621886,1.0660980810234477,automated_cleaning,non-tree
Telco Churn,duplicates_minority,medium,MLP,0.7590618336886994,0.7874911158493249,0.7853589196872779,2.8429282160625458,2.6297085998578495,automated_cleaning,non-tree
Telco Churn,duplicates_minority,medium,Random Forest,0.7810945273631841,0.7874911158493249,0.7882018479033405,0.6396588486140775,0.7107320540156392,automated_cleaning,tree
Telco Churn,duplicates_minority,medium,XGBoost,0.7768301350390903,0.7917555081734187,0.783226723525231,1.4925373134328401,0.6396588486140775,automated_cleaning,tree
Telco Churn,duplicates_targeted,high,Decision Tree,0.7619047619047619,0.749822316986496,0.7540867093105899,-1.2082444918265822,-0.7818052594172009,automated_cleaning,tree
Telco Churn,duplicates_targeted,high,Gaussian Naive Bayes,0.736318407960199,0.7327647476901208,0.7334754797441365,-0.3553660270078196,-0.2842928216062468,automated_cleaning,non-tree
Telco Churn,duplicates_targeted,high,KNN,0.7505330490405118,0.7484008528784648,0.7476901208244492,-0.2132196162046962,-0.2842928216062579,automated_cleaning,non-tree
Telco Churn,duplicates_targeted,high,LightGBM,0.7874911158493249,0.7889125799573561,0.7917555081734187,0.1421464108031234,0.4264392324093813,automated_cleaning,tree
Telco Churn,duplicates_targeted,high,Logistic Regression,0.7960199004975125,0.7938877043354655,0.7945984363894811,-0.2132196162046962,-0.1421464108031345,automated_cleaning,non-tree
Telco Churn,duplicates_targeted,high,MLP,0.7796730632551528,0.7874911158493249,0.7853589196872779,0.7818052594172009,0.5685856432125047,automated_cleaning,non-tree
Telco Churn,duplicates_targeted,high,Random Forest,0.7896233120113717,0.7874911158493249,0.7882018479033405,-0.2132196162046851,-0.1421464108031234,automated_cleaning,tree
Telco Churn,duplicates_targeted,high,XGBoost,0.7945984363894811,0.7917555081734187,0.783226723525231,-0.2842928216062468,-1.1371712864250094,automated_cleaning,tree
Telco Churn,duplicates_targeted,low,Decision Tree,0.7583511016346838,0.749822316986496,0.7540867093105899,-0.8528784648187737,-0.4264392324093924,automated_cleaning,tree
Telco Churn,duplicates_targeted,low,Gaussian Naive Bayes,0.7356076759061834,0.7327647476901208,0.7334754797441365,-0.2842928216062579,-0.2132196162046851,automated_cleaning,non-tree
Telco Churn,duplicates_targeted,low,KNN,0.7484008528784648,0.7484008528784648,0.7476901208244492,0.0,-0.0710732054015617,automated_cleaning,non-tree
Telco Churn,duplicates_targeted,low,LightGBM,0.7860696517412935,0.7889125799573561,0.7917555081734187,0.2842928216062579,0.5685856432125158,automated_cleaning,tree
Telco Churn,duplicates_targeted,low,Logistic Regression,0.7967306325515281,0.7938877043354655,0.7945984363894811,-0.2842928216062579,-0.2132196162046962,automated_cleaning,non-tree
Telco Churn,duplicates_targeted,low,MLP,0.7782515991471215,0.7874911158493249,0.7853589196872779,0.9239516702203354,0.7107320540156392,automated_cleaning,non-tree
Telco Churn,duplicates_targeted,low,Random Forest,0.783226723525231,0.7874911158493249,0.7882018479033405,0.4264392324093813,0.497512437810943,automated_cleaning,tree
Telco Churn,duplicates_targeted,low,XGBoost,0.783226723525231,0.7917555081734187,0.783226723525231,0.8528784648187626,0.0,automated_cleaning,tree
Telco Churn,duplicates_targeted,medium,Decision Tree,0.7654584221748401,0.749822316986496,0.7540867093105899,-1.5636105188344018,-1.1371712864250205,automated_cleaning,tree
Telco Churn,duplicates_targeted,medium,Gaussian Naive Bayes,0.7348969438521677,0.7327647476901208,0.7334754797441365,-0.2132196162046962,-0.1421464108031234,automated_cleaning,non-tree
Telco Churn,duplicates_targeted,medium,KNN,0.7476901208244492,0.7484008528784648,0.7476901208244492,0.0710732054015617,0.0,automated_cleaning,non-tree
Telco Churn,duplicates_targeted,medium,LightGBM,0.7775408670931059,0.7889125799573561,0.7917555081734187,1.1371712864250205,1.4214641080312784,automated_cleaning,tree
Telco Churn,duplicates_targeted,medium,Logistic Regression,0.7945984363894811,0.7938877043354655,0.7945984363894811,-0.0710732054015617,0.0,automated_cleaning,non-tree
Telco Churn,duplicates_targeted,medium,MLP,0.7860696517412935,0.7874911158493249,0.7853589196872779,0.1421464108031345,-0.0710732054015617,automated_cleaning,non-tree
Telco Churn,duplicates_targeted,medium,Random Forest,0.7889125799573561,0.7874911158493249,0.7882018479033405,-0.1421464108031234,-0.0710732054015617,automated_cleaning,tree
Telco Churn,duplicates_targeted,medium,XGBoost,0.7903340440653873,0.7917555081734187,0.783226723525231,0.1421464108031345,-0.7107320540156281,automated_cleaning,tree
Telco Churn,feature_noise,high,Decision Tree,0.759772565742715,0.749822316986496,0.759772565742715,-0.9950248756218971,0.0,automated_cleaning,tree
Telco Churn,feature_noise,high,Gaussian Naive Bayes,0.7348969438521677,0.7327647476901208,0.7348969438521677,-0.2132196162046962,0.0,automated_cleaning,non-tree
Telco Churn,feature_noise,high,KNN,0.7540867093105899,0.7484008528784648,0.7540867093105899,-0.5685856432125047,0.0,automated_cleaning,non-tree
Telco Churn,feature_noise,high,LightGBM,0.7896233120113717,0.7889125799573561,0.7896233120113717,-0.0710732054015617,0.0,automated_cleaning,tree
Telco Churn,feature_noise,high,Logistic Regression,0.7889125799573561,0.7938877043354655,0.7889125799573561,0.497512437810943,0.0,automated_cleaning,non-tree
Telco Churn,feature_noise,high,MLP,0.7768301350390903,0.7874911158493249,0.7789623312011372,1.0660980810234588,0.2132196162046962,automated_cleaning,non-tree
Telco Churn,feature_noise,high,Random Forest,0.7910447761194029,0.7874911158493249,0.7910447761194029,-0.3553660270078085,0.0,automated_cleaning,tree
Telco Churn,feature_noise,high,XGBoost,0.7896233120113717,0.7917555081734187,0.7896233120113717,0.2132196162046962,0.0,automated_cleaning,tree
Telco Churn,feature_noise,low,Decision Tree,0.7512437810945274,0.749822316986496,0.7512437810945274,-0.1421464108031345,0.0,automated_cleaning,tree
Telco Churn,feature_noise,low,Gaussian Naive Bayes,0.7327647476901208,0.7327647476901208,0.7327647476901208,0.0,0.0,automated_cleaning,non-tree
Telco Churn,feature_noise,low,KNN,0.7491115849324804,0.7484008528784648,0.7491115849324804,-0.0710732054015617,0.0,automated_cleaning,non-tree
Telco Churn,feature_noise,low,LightGBM,0.7889125799573561,0.7889125799573561,0.7889125799573561,0.0,0.0,automated_cleaning,tree
Telco Churn,feature_noise,low,Logistic Regression,0.7938877043354655,0.7938877043354655,0.7938877043354655,0.0,0.0,automated_cleaning,non-tree
Telco Churn,feature_noise,low,MLP,0.7867803837953091,0.7874911158493249,0.7846481876332623,0.0710732054015728,-0.2132196162046851,automated_cleaning,non-tree
Telco Churn,feature_noise,low,Random Forest,0.7903340440653873,0.7874911158493249,0.7903340440653873,-0.2842928216062468,0.0,automated_cleaning,tree
Telco Churn,feature_noise,low,XGBoost,0.7917555081734187,0.7917555081734187,0.7917555081734187,0.0,0.0,automated_cleaning,tree
Telco Churn,feature_noise,medium,Decision Tree,0.7526652452025586,0.749822316986496,0.7526652452025586,-0.2842928216062579,0.0,automated_cleaning,tree
Telco Churn,feature_noise,medium,Gaussian Naive Bayes,0.7341862117981521,0.7327647476901208,0.7341862117981521,-0.1421464108031345,0.0,automated_cleaning,non-tree
Telco Churn,feature_noise,medium,KNN,0.7469793887704336,0.7484008528784648,0.7469793887704336,0.1421464108031234,0.0,automated_cleaning,non-tree
Telco Churn,feature_noise,medium,LightGBM,0.7896233120113717,0.7889125799573561,0.7896233120113717,-0.0710732054015617,0.0,automated_cleaning,tree
Telco Churn,feature_noise,medium,Logistic Regression,0.7917555081734187,0.7938877043354655,0.7917555081734187,0.2132196162046851,0.0,automated_cleaning,non-tree
Telco Churn,feature_noise,medium,MLP,0.783226723525231,0.7874911158493249,0.7839374555792467,0.4264392324093813,0.0710732054015617,automated_cleaning,non-tree
Telco Churn,feature_noise,medium,Random Forest,0.7931769722814499,0.7874911158493249,0.7931769722814499,-0.5685856432125047,0.0,automated_cleaning,tree
Telco Churn,feature_noise,medium,XGBoost,0.7910447761194029,0.7917555081734187,0.7910447761194029,0.0710732054015728,0.0,automated_cleaning,tree
Telco Churn,feature_noise_targeted,high,Decision Tree,0.7420042643923241,0.749822316986496,0.7420042643923241,0.7818052594171898,0.0,automated_cleaning,tree
Telco Churn,feature_noise_targeted,high,Gaussian Naive Bayes,0.7313432835820896,0.7327647476901208,0.7313432835820896,0.1421464108031234,0.0,automated_cleaning,non-tree
Telco Churn,feature_noise_targeted,high,KNN,0.7448471926083866,0.7484008528784648,0.7448471926083866,0.3553660270078196,0.0,automated_cleaning,non-tree
Telco Churn,feature_noise_targeted,high,LightGBM,0.7796730632551528,0.7889125799573561,0.7796730632551528,0.9239516702203243,0.0,automated_cleaning,tree
Telco Churn,feature_noise_targeted,high,Logistic Regression,0.7924662402274343,0.7938877043354655,0.7924662402274343,0.1421464108031234,0.0,automated_cleaning,non-tree
Telco Churn,feature_noise_targeted,high,MLP,0.7810945273631841,0.7874911158493249,0.7789623312011372,0.6396588486140775,-0.2132196162046851,automated_cleaning,non-tree
Telco Churn,feature_noise_targeted,high,Random Forest,0.7903340440653873,0.7874911158493249,0.7903340440653873,-0.2842928216062468,0.0,automated_cleaning,tree
Telco Churn,feature_noise_targeted,high,XGBoost,0.7818052594171997,0.7917555081734187,0.7818052594171997,0.9950248756218971,0.0,automated_cleaning,tree
Telco Churn,feature_noise_targeted,low,Decision Tree,0.7590618336886994,0.749822316986496,0.7590618336886994,-0.9239516702203354,0.0,automated_cleaning,tree
Telco Churn,feature_noise_targeted,low,Gaussian Naive Bayes,0.7334754797441365,0.7327647476901208,0.7334754797441365,-0.0710732054015728,0.0,automated_cleaning,non-tree
Telco Churn,feature_noise_targeted,low,KNN,0.7505330490405118,0.7484008528784648,0.7505330490405118,-0.2132196162046962,0.0,automated_cleaning,non-tree
Telco Churn,feature_noise_targeted,low,LightGBM,0.7903340440653873,0.7889125799573561,0.7903340440653873,-0.1421464108031234,0.0,automated_cleaning,tree
Telco Churn,feature_noise_targeted,low,Logistic Regression,0.7931769722814499,0.7938877043354655,0.7931769722814499,0.0710732054015617,0.0,automated_cleaning,non-tree
Telco Churn,feature_noise_targeted,low,MLP,0.7860696517412935,0.7874911158493249,0.7867803837953091,0.1421464108031345,0.0710732054015617,automated_cleaning,non-tree
Telco Churn,feature_noise_targeted,low,Random Forest,0.7860696517412935,0.7874911158493249,0.7860696517412935,0.1421464108031345,0.0,automated_cleaning,tree
Telco Churn,feature_noise_targeted,low,XGBoost,0.7924662402274343,0.7917555081734187,0.7924662402274343,-0.0710732054015617,0.0,automated_cleaning,tree
Telco Churn,feature_noise_targeted,medium,Decision Tree,0.7377398720682303,0.749822316986496,0.7377398720682303,1.2082444918265711,0.0,automated_cleaning,tree
Telco Churn,feature_noise_targeted,medium,Gaussian Naive Bayes,0.7320540156361052,0.7327647476901208,0.7320540156361052,0.0710732054015617,0.0,automated_cleaning,non-tree
Telco Churn,feature_noise_targeted,medium,KNN,0.746268656716418,0.7484008528784648,0.746268656716418,0.2132196162046851,0.0,automated_cleaning,non-tree
Telco Churn,feature_noise_targeted,medium,LightGBM,0.7796730632551528,0.7889125799573561,0.7775408670931059,0.9239516702203243,-0.2132196162046962,automated_cleaning,tree
Telco Churn,feature_noise_targeted,medium,Logistic Regression,0.7938877043354655,0.7938877043354655,0.7938877043354655,0.0,0.0,automated_cleaning,non-tree
Telco Churn,feature_noise_targeted,medium,MLP,0.7775408670931059,0.7874911158493249,0.7803837953091685,0.9950248756218971,0.2842928216062579,automated_cleaning,non-tree
Telco Churn,feature_noise_targeted,medium,Random Forest,0.7853589196872779,0.7874911158493249,0.7853589196872779,0.2132196162046962,0.0,automated_cleaning,tree
Telco Churn,feature_noise_targeted,medium,XGBoost,0.7867803837953091,0.7917555081734187,0.7867803837953091,0.4975124378109541,0.0,automated_cleaning,tree
Telco Churn,imbalanced_feature_distribution,high,Decision Tree,0.7476901208244492,0.749822316986496,0.7455579246624022,0.2132196162046851,-0.2132196162046962,automated_cleaning,tree
Telco Churn,imbalanced_feature_distribution,high,Gaussian Naive Bayes,0.7348969438521677,0.7327647476901208,0.7313432835820896,-0.2132196162046962,-0.3553660270078196,automated_cleaning,non-tree
Telco Churn,imbalanced_feature_distribution,high,KNN,0.744136460554371,0.7484008528784648,0.7377398720682303,0.4264392324093813,-0.6396588486140664,automated_cleaning,non-tree
Telco Churn,imbalanced_feature_distribution,high,LightGBM,0.7825159914712153,0.7889125799573561,0.7803837953091685,0.6396588486140775,-0.2132196162046851,automated_cleaning,tree
Telco Churn,imbalanced_feature_distribution,high,Logistic Regression,0.7931769722814499,0.7938877043354655,0.7889125799573561,0.0710732054015617,-0.4264392324093813,automated_cleaning,non-tree
Telco Churn,imbalanced_feature_distribution,high,MLP,0.7746979388770433,0.7874911158493249,0.7810945273631841,1.279317697228155,0.6396588486140775,automated_cleaning,non-tree
Telco Churn,imbalanced_feature_distribution,high,Random Forest,0.7960199004975125,0.7874911158493249,0.7967306325515281,-0.8528784648187626,0.0710732054015617,automated_cleaning,tree
Telco Churn,imbalanced_feature_distribution,high,XGBoost,0.7882018479033405,0.7917555081734187,0.7882018479033405,0.3553660270078196,0.0,automated_cleaning,tree
Telco Churn,imbalanced_feature_distribution,low,Decision Tree,0.7448471926083866,0.749822316986496,0.7448471926083866,0.497512437810943,0.0,automated_cleaning,tree
Telco Churn,imbalanced_feature_distribution,low,Gaussian Naive Bayes,0.7434257285003554,0.7327647476901208,0.7341862117981521,-1.0660980810234588,-0.9239516702203243,automated_cleaning,non-tree
Telco Churn,imbalanced_feature_distribution,low,KNN,0.7512437810945274,0.7484008528784648,0.7533759772565742,-0.2842928216062579,0.2132196162046851,automated_cleaning,non-tree
Telco Churn,imbalanced_feature_distribution,low,LightGBM,0.7853589196872779,0.7889125799573561,0.7874911158493249,0.3553660270078196,0.2132196162046962,automated_cleaning,tree
Telco Churn,imbalanced_feature_distribution,low,Logistic Regression,0.7903340440653873,0.7938877043354655,0.7917555081734187,0.3553660270078196,0.1421464108031345,automated_cleaning,non-tree
Telco Churn,imbalanced_feature_distribution,low,MLP,0.7846481876332623,0.7874911158493249,0.7739872068230277,0.2842928216062579,-1.0660980810234588,automated_cleaning,non-tree
Telco Churn,imbalanced_feature_distribution,low,Random Forest,0.7846481876332623,0.7874911158493249,0.7846481876332623,0.2842928216062579,0.0,automated_cleaning,tree
Telco Churn,imbalanced_feature_distribution,low,XGBoost,0.7853589196872779,0.7917555081734187,0.7853589196872779,0.6396588486140775,0.0,automated_cleaning,tree
Telco Churn,imbalanced_feature_distribution,medium,Decision Tree,0.746268656716418,0.749822316986496,0.7469793887704336,0.3553660270078085,0.0710732054015617,automated_cleaning,tree
Telco Churn,imbalanced_feature_distribution,medium,Gaussian Naive Bayes,0.7306325515280739,0.7327647476901208,0.7327647476901208,0.2132196162046851,0.2132196162046851,automated_cleaning,non-tree
Telco Churn,imbalanced_feature_distribution,medium,KNN,0.7547974413646056,0.7484008528784648,0.7562189054726368,-0.6396588486140775,0.1421464108031234,automated_cleaning,non-tree
Telco Churn,imbalanced_feature_distribution,medium,LightGBM,0.7867803837953091,0.7889125799573561,0.7853589196872779,0.2132196162046962,-0.1421464108031234,automated_cleaning,tree
Telco Churn,imbalanced_feature_distribution,medium,Logistic Regression,0.7803837953091685,0.7938877043354655,0.7732764747690121,1.3503909026297056,-0.7107320540156392,automated_cleaning,non-tree
Telco Churn,imbalanced_feature_distribution,medium,MLP,0.775408670931059,0.7874911158493249,0.7818052594171997,1.2082444918265822,0.6396588486140664,automated_cleaning,non-tree
Telco Churn,imbalanced_feature_distribution,medium,Random Forest,0.7889125799573561,0.7874911158493249,0.7882018479033405,-0.1421464108031234,-0.0710732054015617,automated_cleaning,tree
Telco Churn,imbalanced_feature_distribution,medium,XGBoost,0.7810945273631841,0.7917555081734187,0.7810945273631841,1.0660980810234588,0.0,automated_cleaning,tree
Telco Churn,invalid_values,high,Decision Tree,0.757640369580668,0.749822316986496,0.7640369580668088,-0.7818052594172009,0.6396588486140775,automated_cleaning,tree
Telco Churn,invalid_values,high,Gaussian Naive Bayes,0.7292110874200426,0.7327647476901208,0.7370291400142146,0.3553660270078196,0.7818052594172009,automated_cleaning,non-tree
Telco Churn,invalid_values,high,KNN,0.749822316986496,0.7484008528784648,0.7405828002842928,-0.1421464108031234,-0.9239516702203243,automated_cleaning,non-tree
Telco Churn,invalid_values,high,LightGBM,0.7874911158493249,0.7889125799573561,0.7846481876332623,0.1421464108031234,-0.2842928216062579,automated_cleaning,tree
Telco Churn,invalid_values,high,Logistic Regression,0.759772565742715,0.7938877043354655,0.7860696517412935,3.4115138592750505,2.6297085998578495,automated_cleaning,non-tree
Telco Churn,invalid_values,high,MLP,0.7718550106609808,0.7874911158493249,0.775408670931059,1.5636105188344018,0.3553660270078196,automated_cleaning,non-tree
Telco Churn,invalid_values,high,Random Forest,0.7889125799573561,0.7874911158493249,0.7889125799573561,-0.1421464108031234,0.0,automated_cleaning,tree
Telco Churn,invalid_values,high,XGBoost,0.7867803837953091,0.7917555081734187,0.7860696517412935,0.4975124378109541,-0.0710732054015617,automated_cleaning,tree
Telco Churn,invalid_values,low,Decision Tree,0.7604832977967306,0.749822316986496,0.7562189054726368,-1.0660980810234588,-0.4264392324093813,automated_cleaning,tree
Telco Churn,invalid_values,low,Gaussian Naive Bayes,0.7100213219616205,0.7327647476901208,0.736318407960199,2.27434257285003,2.6297085998578495,automated_cleaning,non-tree
Telco Churn,invalid_values,low,KNN,0.7455579246624022,0.7484008528784648,0.749822316986496,0.2842928216062579,0.4264392324093813,automated_cleaning,non-tree
Telco Churn,invalid_values,low,LightGBM,0.7903340440653873,0.7889125799573561,0.7931769722814499,-0.1421464108031234,0.2842928216062579,automated_cleaning,tree
Telco Churn,invalid_values,low,Logistic Regression,0.7590618336886994,0.7938877043354655,0.7924662402274343,3.482587064676612,3.3404406538734888,automated_cleaning,non-tree
Telco Churn,invalid_values,low,MLP,0.7768301350390903,0.7874911158493249,0.7796730632551528,1.0660980810234588,0.2842928216062579,automated_cleaning,non-tree
Telco Churn,invalid_values,low,Random Forest,0.7860696517412935,0.7874911158493249,0.7882018479033405,0.1421464108031345,0.2132196162046962,automated_cleaning,tree
Telco Churn,invalid_values,low,XGBoost,0.7903340440653873,0.7917555081734187,0.7882018479033405,0.1421464108031345,-0.2132196162046851,automated_cleaning,tree
Telco Churn,invalid_values,medium,Decision Tree,0.757640369580668,0.749822316986496,0.7455579246624022,-0.7818052594172009,-1.2082444918265822,automated_cleaning,tree
Telco Churn,invalid_values,medium,Gaussian Naive Bayes,0.7334754797441365,0.7327647476901208,0.738450604122246,-0.0710732054015728,0.497512437810943,automated_cleaning,non-tree
Telco Churn,invalid_values,medium,KNN,0.746268656716418,0.7484008528784648,0.7455579246624022,0.2132196162046851,-0.0710732054015728,automated_cleaning,non-tree
Telco Churn,invalid_values,medium,LightGBM,0.7810945273631841,0.7889125799573561,0.7796730632551528,0.7818052594172009,-0.1421464108031234,automated_cleaning,tree
Telco Churn,invalid_values,medium,Logistic Regression,0.7633262260127932,0.7938877043354655,0.7889125799573561,3.056147832267231,2.558635394456288,automated_cleaning,non-tree
Telco Churn,invalid_values,medium,MLP,0.7796730632551528,0.7874911158493249,0.7796730632551528,0.7818052594172009,0.0,automated_cleaning,non-tree
Telco Churn,invalid_values,medium,Random Forest,0.7889125799573561,0.7874911158493249,0.7853589196872779,-0.1421464108031234,-0.3553660270078196,automated_cleaning,tree
Telco Churn,invalid_values,medium,XGBoost,0.7818052594171997,0.7917555081734187,0.7874911158493249,0.9950248756218971,0.5685856432125158,automated_cleaning,tree
Telco Churn,label_noise,high,Decision Tree,0.7420042643923241,0.749822316986496,,0.7818052594171898,,external_intervention,tree
Telco Churn,label_noise,high,Gaussian Naive Bayes,0.7178393745557925,0.7327647476901208,,1.492537313432829,,external_intervention,non-tree
Telco Churn,label_noise,high,KNN,0.7235252309879175,0.7484008528784648,,2.487562189054726,,external_intervention,non-tree
Telco Churn,label_noise,high,LightGBM,0.775408670931059,0.7889125799573561,,1.3503909026297056,,external_intervention,tree
Telco Churn,label_noise,high,Logistic Regression,0.7917555081734187,0.7938877043354655,,0.2132196162046851,,external_intervention,non-tree
Telco Churn,label_noise,high,MLP,0.7640369580668088,0.7874911158493249,,2.3454157782516027,,external_intervention,non-tree
Telco Churn,label_noise,high,Random Forest,0.7889125799573561,0.7874911158493249,,-0.1421464108031234,,external_intervention,tree
Telco Churn,label_noise,high,XGBoost,0.7739872068230277,0.7917555081734187,,1.776830135039098,,external_intervention,tree
Telco Churn,label_noise,low,Decision Tree,0.7533759772565742,0.749822316986496,,-0.3553660270078196,,external_intervention,tree
Telco Churn,label_noise,low,Gaussian Naive Bayes,0.7263681592039801,0.7327647476901208,,0.6396588486140664,,external_intervention,non-tree
Telco Churn,label_noise,low,KNN,0.7412935323383084,0.7484008528784648,,0.7107320540156392,,external_intervention,non-tree
Telco Churn,label_noise,low,LightGBM,0.7782515991471215,0.7889125799573561,,1.0660980810234588,,external_intervention,tree
Telco Churn,label_noise,low,Logistic Regression,0.7896233120113717,0.7938877043354655,,0.4264392324093813,,external_intervention,non-tree
Telco Churn,label_noise,low,MLP,0.7782515991471215,0.7874911158493249,,0.9239516702203354,,external_intervention,non-tree
Telco Churn,label_noise,low,Random Forest,0.7903340440653873,0.7874911158493249,,-0.2842928216062468,,external_intervention,tree
Telco Churn,label_noise,low,XGBoost,0.7839374555792467,0.7917555081734187,,0.7818052594172009,,external_intervention,tree
Telco Churn,label_noise,medium,Decision Tree,0.7412935323383084,0.749822316986496,,0.8528784648187626,,external_intervention,tree
Telco Churn,label_noise,medium,Gaussian Naive Bayes,0.7178393745557925,0.7327647476901208,,1.492537313432829,,external_intervention,non-tree
Telco Churn,label_noise,medium,KNN,0.7249466950959488,0.7484008528784648,,2.3454157782516027,,external_intervention,non-tree
Telco Churn,label_noise,medium,LightGBM,0.7775408670931059,0.7889125799573561,,1.1371712864250205,,external_intervention,tree
Telco Churn,label_noise,medium,Logistic Regression,0.7917555081734187,0.7938877043354655,,0.2132196162046851,,external_intervention,non-tree
Telco Churn,label_noise,medium,MLP,0.7796730632551528,0.7874911158493249,,0.7818052594172009,,external_intervention,non-tree
Telco Churn,label_noise,medium,Random Forest,0.783226723525231,0.7874911158493249,,0.4264392324093813,,external_intervention,tree
Telco Churn,label_noise,medium,XGBoost,0.783226723525231,0.7917555081734187,,0.8528784648187626,,external_intervention,tree
Telco Churn,label_noise_asymmetric,high,Decision Tree,0.7263681592039801,0.749822316986496,,2.3454157782515916,,external_intervention,tree
Telco Churn,label_noise_asymmetric,high,Gaussian Naive Bayes,0.767590618336887,0.7327647476901208,,-3.4825870646766233,,external_intervention,non-tree
Telco Churn,label_noise_asymmetric,high,KNN,0.7405828002842928,0.7484008528784648,,0.7818052594172009,,external_intervention,non-tree
Telco Churn,label_noise_asymmetric,high,LightGBM,0.738450604122246,0.7889125799573561,,5.046197583511014,,external_intervention,tree
Telco Churn,label_noise_asymmetric,high,Logistic Regression,0.7341862117981521,0.7938877043354655,,5.970149253731338,,external_intervention,non-tree
Telco Churn,label_noise_asymmetric,high,MLP,0.7455579246624022,0.7874911158493249,,4.193319118692262,,external_intervention,non-tree
Telco Churn,label_noise_asymmetric,high,Random Forest,0.7356076759061834,0.7874911158493249,,5.188343994314149,,external_intervention,tree
Telco Churn,label_noise_asymmetric,high,XGBoost,0.7405828002842928,0.7917555081734187,,5.117270788912586,,external_intervention,tree
Telco Churn,label_noise_asymmetric,low,Decision Tree,0.7370291400142146,0.749822316986496,,1.279317697228144,,external_intervention,tree
Telco Churn,label_noise_asymmetric,low,Gaussian Naive Bayes,0.744136460554371,0.7327647476901208,,-1.1371712864250205,,external_intervention,non-tree
Telco Churn,label_noise_asymmetric,low,KNN,0.7547974413646056,0.7484008528784648,,-0.6396588486140775,,external_intervention,non-tree
Telco Churn,label_noise_asymmetric,low,LightGBM,0.7825159914712153,0.7889125799573561,,0.6396588486140775,,external_intervention,tree
Telco Churn,label_noise_asymmetric,low,Logistic Regression,0.7803837953091685,0.7938877043354655,,1.3503909026297056,,external_intervention,non-tree
Telco Churn,label_noise_asymmetric,low,MLP,0.7803837953091685,0.7874911158493249,,0.7107320540156392,,external_intervention,non-tree
Telco Churn,label_noise_asymmetric,low,Random Forest,0.7874911158493249,0.7874911158493249,,0.0,,external_intervention,tree
Telco Churn,label_noise_asymmetric,low,XGBoost,0.7796730632551528,0.7917555081734187,,1.2082444918265822,,external_intervention,tree
Telco Churn,label_noise_asymmetric,medium,Decision Tree,0.728500355366027,0.749822316986496,,2.1321961620469065,,external_intervention,tree
Telco Churn,label_noise_asymmetric,medium,Gaussian Naive Bayes,0.7420042643923241,0.7327647476901208,,-0.9239516702203354,,external_intervention,non-tree
Telco Churn,label_noise_asymmetric,medium,KNN,0.7505330490405118,0.7484008528784648,,-0.2132196162046962,,external_intervention,non-tree
Telco Churn,label_noise_asymmetric,medium,LightGBM,0.7590618336886994,0.7889125799573561,,2.985074626865669,,external_intervention,tree
Telco Churn,label_noise_asymmetric,medium,Logistic Regression,0.7469793887704336,0.7938877043354655,,4.690831556503195,,external_intervention,non-tree
Telco Churn,label_noise_asymmetric,medium,MLP,0.7661691542288557,0.7874911158493249,,2.1321961620469176,,external_intervention,non-tree
Telco Churn,label_noise_asymmetric,medium,Random Forest,0.7526652452025586,0.7874911158493249,,3.4825870646766233,,external_intervention,tree
Telco Churn,label_noise_asymmetric,medium,XGBoost,0.757640369580668,0.7917555081734187,,3.4115138592750616,,external_intervention,tree
Telco Churn,missing_values,high,Decision Tree,0.7334754797441365,0.749822316986496,0.7661691542288557,1.6346837242359524,3.269367448471916,automated_cleaning,tree
Telco Churn,missing_values,high,Gaussian Naive Bayes,0.7192608386638237,0.7327647476901208,0.7590618336886994,1.3503909026297056,3.9800995024875663,automated_cleaning,non-tree
Telco Churn,missing_values,high,KNN,0.7071783937455579,0.7484008528784648,0.7562189054726368,4.12224591329069,4.904051172707891,automated_cleaning,non-tree
Telco Churn,missing_values,high,LightGBM,0.7825159914712153,0.7889125799573561,0.7910447761194029,0.6396588486140775,0.8528784648187626,automated_cleaning,tree
